show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s111,Movie,Peeples,,,,"October 1, 2021",2013,PG-13,95 min,"Comedy, Romance",Sparks fly when Wade Walker (Craig Robinson) crashes the preppy Peeples annual reunion in the Hamptons to ask for their precious daughter Grace's (Kerry Washington) hand in marriage
s112,Movie,Queen of the Damned,,,,"October 1, 2021",2002,R,101 min,Horror,"After a decades-long slumber, the vampire Lestat becomes a rock star whose music awakens the queen of all vampires, Akasha, who embarks on a mission to make Lestat her king."
s113,Movie,Racing With the Moon,,,,"October 1, 2021",1984,PG,108 min,"Comedy, Drama, Romance","On the brink of adulthood in small-town Northern California, teens Henry and Nicky try to have a last hurrah before joining the Marines, who are off fighting in World War II. Soon the two youngsters find themselves in a grown-up world all too quickly."
s114,Movie,Remo Williams: The Adventure Begins,,,,"October 1, 2021",1985,PG-13,121 min,"Action, Adventure",A New York City cop is recruited by a super-secret quasi-governmental agency to avenge society's wrongs by being trainded by a Korean Sinanju master.
s115,Movie,Resident Evil: Retribution,,,,"October 1, 2021",2012,R,96 min,"Action, Adventure, Horror",Alice fights alongside a resistance movement to regain her freedom from an Umbrella Corporation testing facility.
s116,Movie,Rushmore,,,,"October 1, 2021",1998,R,93 min,"Comedy, Teen",An overachieving prep-school youth wages war for the affections of a pretty teacher in this Wes Anderson comedy.
s117,Movie,SCB: Calzaghe vs. Lacy,,,,"October 1, 2021",2006,,,Sports,Super middleweight Joe Calzaghe vs. Jeff Lacy. Classic fight.
s118,Movie,Signs,,,,"October 1, 2021",2002,PG-13,107 min,"Horror, Science Fiction, Thriller",Unexplained crop circles foreshadow frightening events for a Farmer (Mel Gibson) and his family.
s119,Movie,Sleepless in Seattle,,,,"October 1, 2021",1993,PG,105 min,"Comedy, Romance",A man's son calls into a radio show to find his widowed father a new wife.
s120,Movie,Snatch,,,,"October 1, 2021",2000,R,103 min,"Action, Adventure, Comedy","Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewelers fight to track down a priceless stolen diamond in this crime comedy."
s121,Movie,Species,,,,"October 1, 2021",1995,R,109 min,"Horror, Science Fiction, Thriller",A gorgeous human/alien mutant escapes and goes on a bloody rampage of mating and murder in this gripping sci-fi thriller.
s122,Movie,Species II,,,,"October 1, 2021",1998,R,93 min,"Action, Adventure, Horror",An astronaut returns from Mars carrying deadly alien DNA that spawns bloodthirsty mutants in this scary sequel.
s123,Movie,Species III,,,,"October 1, 2021",2004,R,112 min,"Action, Adventure, Drama","In the ongoing fight for supremacy between mankind and the human-alien hybrids, a fatal hybrid weakness has given humans the advantage."
s124,Movie,Species: The Awakening,,,,"October 1, 2021",2007,TV-MA,98 min,"Science Fiction, Thriller",A college professor discovers she's actually a human/alien hybrid whose monstrous side begins to emerge in this fourth 'Species' film.
s125,Movie,Star Trek II: The Wrath of Khan,,,United States,"October 1, 2021",1982,PG,113 min,"Action, Adventure, Classics","Admiral James T. Kirk is still in charge of a space fleet, but from behind a desk. Dr. McCoy and Mr. Spock convince him to take on a mission which sounds simple, but with the mysterious Khan, things get a little tricky."
s126,Movie,Star Trek III: The Search for Spock,,,United States,"October 1, 2021",1984,PG,105 min,"Action, Adventure, Family","Admiral Kirk's defeat of Khan and the creation of the Genesis planet are empty victories. Spock is dead and McCoy is inexplicably being driven insane. Then a visit from Sarek, Spock's father, provides a startling revelation."
s127,Movie,Star Trek IV: The Voyage Home,,,,"October 1, 2021",1986,PG,119 min,"Action, Adventure, Family","It's the 23rd century and a mysterious power is threatening Earth by evaporating the oceans and destroying the atmosphere. To save mankind, Capt. Kirk and the rest of the Starship Enterprise crew travel back in time to 1986 San Francisco. In HD."
s128,Movie,Star Trek V: The Final Frontier,,,United States,"October 1, 2021",1989,PG,106 min,"Action, Adventure, Family","In this classic movie spin off from the TV series, Captain Kirk and his crew must deal with Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy. Stars William Shatner and Leonard Nimoy."
s129,Movie,Star Trek VI: The Undiscovered Country,,,United States,"October 1, 2021",1991,PG,110 min,"Action, Adventure, Family",The crews of the Enterprise and the Excelsior must stop a plot to prevent a peace treaty between the Klingon Empire and the Federation.
s130,Movie,Star Trek VIII: First Contact,,,,"October 1, 2021",1996,PG-13,111 min,"Action, Adventure, Family","Led by their seductive and sadistic queen, the Borg are headed to Earth with a devious plan to alter history. Picard's last encounter with the Borg almost killed him. Now, he wants vengeance. But how far will he go to get it?"
s131,Movie,Star Trek: Generations,,,,"October 1, 2021",1994,PG,118 min,"Action, Adventure, Family",Capt. Kirk and Capt. Picard team up to thwart mad Dr. Soran's quest for the Nexus of joy.
s132,Movie,Star Trek: Insurrection,,,United States,"October 1, 2021",1998,PG,103 min,"Action, Adventure, Family","When the crew of the Enterprise learn of the federation plot against the inhabitants of a unique planet, Capt. Picard begins an open rebellion."
s133,Movie,Star Trek: Nemesis,,,,"October 1, 2021",2002,PG-13,117 min,"Action, Adventure, Science Fiction",Capt. Jean-Luc Picard meets his match in a Reman rebel leader who is his evil clone in this thrilling 'Star Trek' adventure.
s134,Movie,Star Trek: The Motion Picture,,,United States,"October 1, 2021",1979,PG,130 min,"Action, Adventure, Family","This first Star Trek film reunites the U.S.S. Enterprise's original crew. Capt. James T. Kirk now an admiral, and his crew must save humanity from an alien ship steadily approaching Earth and destroying everything in its path."
s135,TV Show,Station 19,,,United States,"October 1, 2021",2018,TV-14,5 Seasons,"Action, Drama","In Seattle, all firefighters are also trained EMTs and the crew at Station 19 is second to none. Working in 24-hour shifts, these professionals spend so much time together that they build relationships, unlike any others."
s136,Movie,Sweet Home Alabama,,,,"October 1, 2021",2002,TV-14,104 min,"Comedy, Romance",A fashion designer (Reese Witherspoon) demands a divorce from her husband (Josh Lucas).
s137,Movie,Sweet Land,,,,"October 1, 2021",2005,PG,111 min,"Drama, Romance","At her husband's funeral, a woman retells her life story to her grandson going back to her arrival from Germany in 1920 to a pre-arranged marriage with a Norwegian farmer in rural Minnesota."
s138,Movie,The Extreme Adventures of Super Dave,,,,"October 1, 2021",2000,PG,91 min,Comedy,A klutzy but legendary stuntman named Super Dave comes out of retirement to help raise money for a heart operation for his girlfriend's son.
s139,Movie,The Holiday,,,,"October 1, 2021",2006,PG-13,136 min,"Comedy, Drama, Romance",From writer/director Nancy Meyers comes a romantic comedy about two women on opposite sides of the globe who swap houses only to discover that a change of address can really change their lives.
s140,Movie,The Hunger Games,,,,"October 1, 2021",2012,TV-14,181 min,"Action, Adventure, Science Fiction","Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games."
s141,Movie,The Hunger Games: Catching Fire,,,,"October 1, 2021",2013,TV-14,182 min,"Action, Adventure, Science Fiction","After arriving safely home from their unprecedented victory in the 74th Annual Hunger Games, Katniss and Peeta discover they must do a quick turnaround and begin a Victors Tour."
s142,Movie,"The Hunger Games: Mockingjay, Part 1",,,,"October 1, 2021",2014,TV-14,108 min,"Action, Adventure, Science Fiction",Katniss fights for Peeta and a nation moved by her courage.
s143,Movie,"The Hunger Games: Mockingjay, Part 2",,,,"October 1, 2021",2015,TV-14,128 min,"Action, Adventure, Family","With Panem in a full scale war, Katniss confronts President Snow. Katniss goes off on a mission with a unit from District 13 as they risk their lives to liberate the citizens of Panem, and stage an assassination attempt on President Snow."
s144,Movie,The Mask of Zorro,,,,"October 1, 2021",1998,PG-13,138 min,"Action, Adventure","When a power-crazed despot schemes to buy California from Mexico, it takes two Zorros - the legendary Don Diego de la Vega (Anthony Hopkins) and his successor Alejandro Murrieta (Antonio Banderas) - to defeat the tyrant's unscrupulous plans."
s145,TV Show,The O.C.,,,,"October 1, 2021",2003,TV-14,4 Seasons,"Drama, Teen","In The O.C., the lives of a group of friends and families are forever changed when an outsider arrives to their affluent community of Newport Beach in Orange County, California. From Josh Schwartz, the executive producer of Gossip Girl and Chuck, the series became a pop-culture phenomenon with its mix of heart, humor, drama and romance."
s146,Movie,The Perfect Holiday,,,,"October 1, 2021",2007,PG,96 min,"Comedy, Drama, Family",Romance blooms when a little girl asks a department-store Santa (Morris Chestnut) to fulfill her divorced mother's (Gabrielle Union) fondest wish for Christmas.
s147,Movie,The Recruit,,,,"October 1, 2021",2003,PG-13,115 min,"Action, Thriller",Twist-filled thriller about a CIA agent who takes a young trainee under his wing and tasks him with rooting out a mole in the agency.
s148,Movie,The Rocky Horror Picture Show,,,,"October 1, 2021",1975,R,99 min,"Comedy, Music",A newly engaged couple break down and spend the night at the mansion home of Dr. Frank-N-Furter.
s149,Movie,The Saint,,,United States,"October 1, 2021",1997,PG-13,116 min,"Action, Adventure, Drama","Want someone to infiltrate a top-secret organiz ation or steal a scientific formula that could change the world? For the right price, The Saint's your man."
s150,Movie,The Spy Who Loved Me,,,United Kingdom,"October 1, 2021",1977,PG,126 min,"Action, Adventure","When British and Russian subs start vanishing, 007 teams up with Russia’s top spy to do battle with a menacing, steel-toothed, 7’2” henchman, Jaws, and thwart archvillain Karl Stromberg’s plans for destroying the world with nuclear bombs."
s151,Movie,The Taking of Pelham 1 2 3,,,"United States, United Kingdom","October 1, 2021",2009,R,106 min,"Action, Adventure, Black Stories","Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime."
